session_id,user_id,assessment_type_id,started_at,completed_at,session_status,difficulty_level,device_type,consent_id
SES00006082,USR001177,AT002,2026-08-18T18:36:00,2026-08-18T18:36:37,completed,1,mobile,CON00003806
SES00006083,USR001177,AT003,2026-08-22T16:50:00,,interrupted,1,tablet,CON00003806
SES00006084,USR001179,AT005,2025-12-25T06:03:00,,abandoned,4,mobile,CON00003812
SES00006085,USR001179,AT003,2026-02-05T04:40:00,2026-02-05T04:40:56,completed,3,mobile,CON00003812
SES00006086,USR001179,AT005,2026-03-01T03:45:00,2026-03-01T03:46:37,completed,2,mobile,CON00003812
SES00006087,USR001179,AT003,2026-04-16T08:16:00,2026-04-16T08:16:52,completed,4,mobile,CON00003812
SES00006088,USR001179,AT002,2026-05-28T03:38:00,2026-05-28T03:39:00,completed,3,mobile,CON00003812
SES00006089,USR001179,AT003,2026-06-18T02:03:00,2026-06-18T02:03:48,completed,3,desktop,CON00003812
SES00006090,USR001179,AT005,2026-08-20T05:34:00,,interrupted,3,mobile,CON00003812
SES00006091,USR001180,AT004,2026-03-06T00:49:00,2026-03-06T00:50:01,completed,4,mobile,CON00003816
SES00006092,USR001180,AT002,2026-03-22T15:38:00,,abandoned,2,mobile,CON00003816
SES00006093,USR001180,AT003,2026-05-10T23:40:00,2026-05-10T23:40:56,completed,2,mobile,CON00003816
SES00006094,USR001180,AT004,2026-06-21T18:48:00,2026-06-21T18:49:04,completed,2,mobile,CON00003816
SES00006095,USR001180,AT002,2026-07-04T19:11:00,2026-07-04T19:11:37,completed,3,mobile,CON00003816
SES00006096,USR001180,AT004,2026-07-17T13:53:00,2026-07-17T13:53:46,completed,1,mobile,CON00003816
SES00006097,USR001180,AT003,2026-09-04T00:07:00,2026-09-04T00:07:51,completed,3,mobile,CON00003816
SES00006098,USR001181,AT002,2026-03-24T10:51:00,2026-03-24T10:52:27,completed,4,mobile,CON00003819
SES00006099,USR001181,AT004,2026-06-03T12:40:00,2026-06-03T12:40:50,completed,1,tablet,CON00003819
SES00006100,USR001181,AT004,2026-06-27T08:54:00,2026-06-27T08:54:42,completed,2,desktop,CON00003819
SES00006101,USR001181,AT002,2026-08-19T13:39:00,2026-08-19T13:39:49,completed,1,tablet,CON00003819
SES00006102,USR001183,AT001,2026-02-02T03:36:00,2026-02-02T03:37:30,completed,4,mobile,CON00003826
SES00006103,USR001183,AT003,2026-04-25T20:51:00,,abandoned,2,mobile,CON00003826
SES00006104,USR001183,AT003,2026-06-28T21:36:00,2026-06-28T21:36:58,completed,4,mobile,CON00003826
SES00006105,USR001183,AT001,2026-07-25T23:33:00,2026-07-25T23:34:01,completed,2,mobile,CON00003826
SES00006106,USR001184,AT003,2026-01-27T04:03:00,2026-01-27T04:03:50,completed,2,mobile,CON00003829
SES00006107,USR001184,AT004,2026-02-20T22:01:00,2026-02-20T22:02:02,completed,4,mobile,CON00003829
SES00006108,USR001184,AT005,2026-05-10T03:48:00,2026-05-10T03:49:19,completed,2,desktop,CON00003829
SES00006109,USR001184,AT001,2026-05-11T04:31:00,2026-05-11T04:31:59,completed,3,desktop,CON00003829
SES00006110,USR001184,AT005,2026-08-16T21:55:00,2026-08-16T21:56:06,completed,4,desktop,CON00003829
SES00006111,USR001186,AT004,2025-12-01T20:54:00,2025-12-01T20:54:48,completed,1,mobile,CON00003835
SES00006112,USR001186,AT001,2026-01-20T00:20:00,2026-01-20T00:20:59,completed,1,tablet,CON00003835
SES00006113,USR001186,AT005,2026-01-21T23:48:00,2026-01-21T23:48:51,completed,1,tablet,CON00003835
SES00006114,USR001186,AT002,2026-02-13T20:19:00,2026-02-13T20:20:08,completed,4,tablet,CON00003835
SES00006115,USR001186,AT003,2026-03-07T19:34:00,2026-03-07T19:34:52,completed,2,mobile,CON00003835
SES00006116,USR001186,AT001,2026-05-17T22:14:00,2026-05-17T22:14:59,completed,1,mobile,CON00003835
SES00006117,USR001186,AT005,2026-08-06T05:23:00,2026-08-06T05:23:50,completed,3,desktop,CON00003835
SES00006118,USR001188,AT001,2026-03-21T07:00:00,2026-03-21T07:00:54,completed,3,desktop,CON00003840
SES00006119,USR001188,AT002,2026-05-07T09:15:00,2026-05-07T09:15:49,completed,1,mobile,CON00003840
SES00006120,USR001188,AT005,2026-05-09T08:57:00,2026-05-09T08:57:46,completed,1,mobile,CON00003840
SES00006121,USR001188,AT005,2026-06-05T02:32:00,2026-06-05T02:33:12,completed,1,mobile,CON00003840
SES00006122,USR001188,AT001,2026-06-08T00:02:00,2026-06-08T00:03:20,completed,4,mobile,CON00003840
SES00006123,USR001188,AT004,2026-06-14T00:56:00,2026-06-14T00:56:33,completed,4,mobile,CON00003840
SES00006124,USR001189,AT005,2026-02-11T23:50:00,2026-02-11T23:50:58,completed,2,mobile,CON00003845
SES00006125,USR001189,AT002,2026-02-18T04:33:00,2026-02-18T04:33:49,completed,3,tablet,CON00003845
SES00006126,USR001189,AT003,2026-02-22T01:50:00,2026-02-22T01:51:17,completed,2,mobile,CON00003845
SES00006127,USR001189,AT001,2026-04-01T00:14:00,2026-04-01T00:15:16,completed,3,desktop,CON00003845
SES00006128,USR001189,AT005,2026-04-14T05:59:00,,abandoned,3,mobile,CON00003845
SES00006129,USR001189,AT002,2026-05-17T23:27:00,2026-05-17T23:28:01,completed,2,mobile,CON00003845
SES00006130,USR001189,AT003,2026-07-04T01:58:00,2026-07-04T01:59:05,completed,4,desktop,CON00003845
SES00006131,USR001190,AT001,2026-02-04T13:47:00,2026-02-04T13:47:51,completed,1,desktop,CON00003848
SES00006132,USR001190,AT002,2026-02-10T16:22:00,,abandoned,4,mobile,CON00003848
SES00006133,USR001190,AT004,2026-05-04T22:40:00,2026-05-04T22:40:34,completed,2,desktop,CON00003848
SES00006134,USR001190,AT001,2026-05-20T22:04:00,2026-05-20T22:05:29,completed,4,mobile,CON00003848
SES00006135,USR001191,AT001,2025-12-24T11:25:00,2025-12-24T11:25:49,completed,4,mobile,CON00003851
SES00006136,USR001191,AT003,2026-03-14T11:02:00,,abandoned,3,desktop,CON00003851
SES00006137,USR001191,AT002,2026-05-13T06:46:00,2026-05-13T06:47:10,completed,3,mobile,CON00003851
SES00006138,USR001191,AT004,2026-07-15T00:13:00,2026-07-15T00:14:11,completed,4,mobile,CON00003851
SES00006139,USR001191,AT002,2026-07-31T01:57:00,2026-07-31T01:57:45,completed,3,mobile,CON00003851
SES00006140,USR001192,AT003,2025-11-16T20:18:00,2025-11-16T20:19:21,completed,4,mobile,CON00003855
SES00006141,USR001192,AT001,2026-02-08T21:48:00,2026-02-08T21:48:52,completed,2,desktop,CON00003855
SES00006142,USR001192,AT003,2026-02-11T01:57:00,2026-02-11T01:57:46,completed,1,tablet,CON00003855
SES00006143,USR001192,AT004,2026-03-11T02:14:00,2026-03-11T02:15:03,completed,1,mobile,CON00003855
SES00006144,USR001192,AT004,2026-07-28T17:51:00,2026-07-28T17:51:38,completed,4,mobile,CON00003855
SES00006145,USR001195,AT003,2026-04-26T01:18:00,2026-04-26T01:19:06,completed,4,desktop,CON00003862
SES00006146,USR001195,AT003,2026-05-13T22:31:00,2026-05-13T22:31:47,completed,4,mobile,CON00003862
SES00006147,USR001195,AT004,2026-05-30T00:51:00,,abandoned,2,mobile,CON00003862
SES00006148,USR001195,AT005,2026-07-30T00:38:00,2026-07-30T00:38:54,completed,2,mobile,CON00003862
SES00006149,USR001195,AT005,2026-08-29T16:59:00,2026-08-29T16:59:39,completed,2,desktop,CON00003862
SES00006150,USR001196,AT005,2025-12-07T14:55:00,2025-12-07T14:56:16,completed,1,mobile,CON00003865
SES00006151,USR001196,AT002,2025-12-12T17:28:00,2025-12-12T17:28:39,completed,3,desktop,CON00003865
SES00006152,USR001196,AT005,2025-12-25T13:09:00,2025-12-25T13:09:39,completed,1,tablet,CON00003865
SES00006153,USR001196,AT003,2026-02-02T12:22:00,2026-02-02T12:22:42,completed,1,mobile,CON00003865
SES00006154,USR001196,AT002,2026-03-17T19:30:00,2026-03-17T19:31:11,completed,3,mobile,CON00003865
SES00006155,USR001196,AT004,2026-04-02T19:42:00,2026-04-02T19:43:07,completed,1,mobile,CON00003865
SES00006156,USR001196,AT002,2026-05-25T16:44:00,,abandoned,2,desktop,CON00003865
SES00006157,USR001196,AT003,2026-07-15T19:38:00,2026-07-15T19:39:21,completed,3,mobile,CON00003865
SES00006158,USR001196,AT004,2026-08-12T18:48:00,,abandoned,4,mobile,CON00003865
SES00006159,USR001197,AT004,2026-03-12T04:35:00,2026-03-12T04:35:48,completed,1,mobile,CON00003869
SES00006160,USR001197,AT004,2026-06-10T11:12:00,2026-06-10T11:13:01,completed,1,mobile,CON00003869
SES00006161,USR001197,AT001,2026-06-19T09:16:00,2026-06-19T09:17:14,completed,2,mobile,CON00003869
SES00006162,USR001197,AT002,2026-07-11T11:19:00,,abandoned,4,tablet,CON00003869
SES00006163,USR001197,AT002,2026-08-14T07:05:00,2026-08-14T07:06:24,completed,4,mobile,CON00003869
SES00006164,USR001197,AT004,2026-08-23T11:38:00,2026-08-23T11:38:47,completed,3,mobile,CON00003869
SES00006165,USR001197,AT001,2026-08-27T04:24:00,,abandoned,3,mobile,CON00003869
SES00006166,USR001198,AT004,2025-11-25T02:53:00,2025-11-25T02:53:51,completed,2,tablet,CON00003872
SES00006167,USR001198,AT004,2026-04-14T17:10:00,2026-04-14T17:10:55,completed,1,mobile,CON00003872
SES00006168,USR001198,AT003,2026-08-06T01:11:00,,abandoned,1,mobile,CON00003872
SES00006169,USR001198,AT002,2026-09-09T01:15:00,2026-09-09T01:16:24,completed,1,mobile,CON00003872
SES00006170,USR001199,AT004,2026-02-20T16:03:00,2026-02-20T16:04:14,completed,1,tablet,CON00003875
SES00006171,USR001199,AT002,2026-02-23T07:05:00,2026-02-23T07:05:40,completed,4,tablet,CON00003875
SES00006172,USR001199,AT005,2026-04-27T06:42:00,2026-04-27T06:43:08,completed,1,mobile,CON00003875
SES00006173,USR001199,AT005,2026-05-17T13:15:00,,interrupted,3,desktop,CON00003875
SES00006174,USR001199,AT001,2026-09-02T04:16:00,2026-09-02T04:16:50,completed,1,mobile,CON00003875
SES00006175,USR001200,AT003,2026-03-26T06:05:00,2026-03-26T06:06:15,completed,4,mobile,CON00003878
SES00006176,USR001200,AT003,2026-05-30T10:49:00,2026-05-30T10:49:44,completed,3,mobile,CON00003878
SES00006177,USR001200,AT005,2026-07-08T06:23:00,2026-07-08T06:23:49,completed,3,mobile,CON00003878
SES00006178,USR001200,AT005,2026-07-13T05:57:00,2026-07-13T05:57:53,completed,1,desktop,CON00003878
SES00006179,USR001200,AT005,2026-09-05T11:40:00,,interrupted,4,mobile,CON00003878
SES00006180,USR001201,AT005,2025-12-24T10:45:00,2025-12-24T10:45:59,completed,3,mobile,CON00003882
SES00006181,USR001201,AT003,2026-02-04T16:08:00,,interrupted,2,mobile,CON00003882
SES00006182,USR001201,AT004,2026-03-22T13:07:00,2026-03-22T13:08:05,completed,2,mobile,CON00003882
SES00006183,USR001201,AT002,2026-04-14T13:37:00,2026-04-14T13:38:03,completed,3,desktop,CON00003882
SES00006184,USR001201,AT005,2026-05-04T11:29:00,2026-05-04T11:30:11,completed,1,tablet,CON00003882
SES00006185,USR001201,AT002,2026-06-10T09:36:00,2026-06-10T09:36:35,completed,2,mobile,CON00003882
SES00006186,USR001201,AT001,2026-06-18T14:16:00,2026-06-18T14:17:22,completed,2,mobile,CON00003882
SES00006187,USR001201,AT002,2026-09-13T09:19:00,2026-09-13T09:19:38,completed,3,mobile,CON00003882
SES00006188,USR001202,AT002,2026-02-06T01:41:00,2026-02-06T01:42:06,completed,4,mobile,CON00003887
SES00006189,USR001202,AT002,2026-03-03T09:39:00,2026-03-03T09:40:27,completed,2,mobile,CON00003887
SES00006190,USR001202,AT003,2026-04-30T06:32:00,2026-04-30T06:33:09,completed,2,mobile,CON00003887
SES00006191,USR001202,AT002,2026-06-23T05:40:00,2026-06-23T05:40:46,completed,1,tablet,CON00003887
SES00006192,USR001202,AT005,2026-08-28T08:05:00,2026-08-28T08:05:48,completed,3,mobile,CON00003887
SES00006193,USR001202,AT001,2026-09-06T03:58:00,2026-09-06T03:59:08,completed,3,mobile,CON00003887
SES00006194,USR001203,AT001,2025-10-03T16:03:00,2025-10-03T16:03:38,completed,2,mobile,CON00003890
SES00006195,USR001203,AT003,2026-07-04T16:55:00,2026-07-04T16:56:09,completed,1,tablet,CON00003890
SES00006196,USR001203,AT005,2026-07-23T18:32:00,2026-07-23T18:32:46,completed,1,desktop,CON00003890
SES00006197,USR001203,AT002,2026-07-28T14:18:00,2026-07-28T14:18:55,completed,1,mobile,CON00003890
SES00006198,USR001203,AT003,2026-09-04T09:59:00,2026-09-04T09:59:55,completed,2,mobile,CON00003890
SES00006199,USR001204,AT004,2026-03-17T06:40:00,2026-03-17T06:40:44,completed,4,mobile,CON00003894
SES00006200,USR001204,AT001,2026-06-23T08:37:00,2026-06-23T08:37:41,completed,1,mobile,CON00003894
SES00006201,USR001204,AT001,2026-08-17T10:18:00,2026-08-17T10:19:09,completed,3,mobile,CON00003894
SES00006202,USR001204,AT004,2026-08-19T00:48:00,2026-08-19T00:49:13,completed,1,mobile,CON00003894
SES00006203,USR001206,AT005,2025-12-13T05:34:00,2025-12-13T05:34:41,completed,4,mobile,CON00003900
SES00006204,USR001206,AT002,2026-01-05T09:51:00,2026-01-05T09:51:49,completed,2,mobile,CON00003900
SES00006205,USR001206,AT001,2026-01-23T06:07:00,2026-01-23T06:08:09,completed,3,mobile,CON00003900
SES00006206,USR001206,AT001,2026-03-12T09:37:00,2026-03-12T09:37:49,completed,3,mobile,CON00003900
SES00006207,USR001206,AT004,2026-07-05T07:53:00,2026-07-05T07:53:59,completed,2,tablet,CON00003900
SES00006208,USR001206,AT001,2026-07-28T05:20:00,2026-07-28T05:21:22,completed,3,desktop,CON00003900
SES00006209,USR001206,AT002,2026-08-01T00:39:00,2026-08-01T00:40:06,completed,4,tablet,CON00003900
SES00006210,USR001206,AT005,2026-08-15T05:52:00,2026-08-15T05:52:45,completed,2,mobile,CON00003900
SES00006211,USR001206,AT003,2026-08-27T08:47:00,2026-08-27T08:48:08,completed,1,tablet,CON00003900
SES00006212,USR001209,AT002,2025-12-29T21:26:00,2025-12-29T21:27:19,completed,3,tablet,CON00003907
SES00006213,USR001209,AT001,2026-01-31T21:07:00,,abandoned,2,mobile,CON00003907
SES00006214,USR001209,AT005,2026-03-08T03:44:00,2026-03-08T03:45:23,completed,1,mobile,CON00003907
SES00006215,USR001209,AT003,2026-03-25T17:01:00,2026-03-25T17:02:20,completed,2,desktop,CON00003907
SES00006216,USR001209,AT004,2026-05-01T00:49:00,2026-05-01T00:49:50,completed,1,mobile,CON00003907
SES00006217,USR001209,AT005,2026-06-09T01:24:00,2026-06-09T01:25:01,completed,1,tablet,CON00003907
SES00006218,USR001209,AT002,2026-08-30T20:28:00,,interrupted,1,mobile,CON00003907
SES00006219,USR001209,AT004,2026-09-07T19:33:00,2026-09-07T19:34:13,completed,2,mobile,CON00003907
SES00006220,USR001210,AT002,2025-11-22T04:14:00,2025-11-22T04:14:50,completed,1,desktop,CON00003910
SES00006221,USR001210,AT003,2026-04-01T23:59:00,2026-04-02T00:00:23,completed,4,desktop,CON00003910
SES00006222,USR001210,AT002,2026-06-08T21:49:00,2026-06-08T21:50:06,completed,3,mobile,CON00003910
SES00006223,USR001210,AT002,2026-06-11T23:22:00,2026-06-11T23:23:13,completed,4,mobile,CON00003910
SES00006224,USR001212,AT004,2026-03-11T07:05:00,,abandoned,4,mobile,CON00003916
SES00006225,USR001212,AT002,2026-04-13T05:13:00,2026-04-13T05:13:49,completed,1,tablet,CON00003916
SES00006226,USR001212,AT002,2026-05-16T01:52:00,2026-05-16T01:53:10,completed,3,desktop,CON00003916
SES00006227,USR001212,AT003,2026-07-05T20:23:00,2026-07-05T20:23:54,completed,3,tablet,CON00003916
SES00006228,USR001212,AT005,2026-07-30T07:00:00,2026-07-30T07:01:25,completed,1,mobile,CON00003916
SES00006229,USR001212,AT002,2026-08-02T07:26:00,,abandoned,2,mobile,CON00003916
SES00006230,USR001212,AT003,2026-08-19T22:01:00,2026-08-19T22:02:02,completed,2,mobile,CON00003916
SES00006231,USR001212,AT004,2026-08-26T19:17:00,2026-08-26T19:17:54,completed,3,mobile,CON00003916
SES00006232,USR001213,AT001,2026-02-24T20:09:00,2026-02-24T20:09:39,completed,3,mobile,CON00003920
SES00006233,USR001213,AT004,2026-03-12T18:42:00,2026-03-12T18:43:02,completed,4,mobile,CON00003920
SES00006234,USR001213,AT002,2026-04-16T23:39:00,2026-04-16T23:39:47,completed,4,mobile,CON00003920
SES00006235,USR001213,AT005,2026-04-26T02:39:00,2026-04-26T02:39:46,completed,2,mobile,CON00003920
SES00006236,USR001213,AT002,2026-05-03T21:52:00,,abandoned,4,mobile,CON00003920
SES00006237,USR001213,AT005,2026-08-11T01:42:00,2026-08-11T01:42:40,completed,2,mobile,CON00003920
SES00006238,USR001214,AT003,2025-11-16T09:52:00,2025-11-16T09:52:45,completed,4,desktop,CON00003923
SES00006239,USR001214,AT004,2026-04-15T18:56:00,2026-04-15T18:57:04,completed,1,desktop,CON00003923
SES00006240,USR001214,AT001,2026-04-16T19:50:00,,interrupted,3,mobile,CON00003923
SES00006241,USR001214,AT005,2026-08-12T14:35:00,,interrupted,3,mobile,CON00003923
SES00006242,USR001214,AT005,2026-09-06T17:36:00,2026-09-06T17:36:54,completed,2,mobile,CON00003923
SES00006243,USR001215,AT002,2025-12-14T12:20:00,2025-12-14T12:20:41,completed,1,tablet,CON00003927
SES00006244,USR001215,AT001,2025-12-22T06:20:00,2025-12-22T06:20:40,completed,3,mobile,CON00003927
SES00006245,USR001215,AT003,2026-02-08T14:25:00,2026-02-08T14:26:22,completed,4,mobile,CON00003927
SES00006246,USR001215,AT005,2026-04-04T14:11:00,2026-04-04T14:12:12,completed,4,mobile,CON00003927
SES00006247,USR001215,AT003,2026-06-12T13:01:00,2026-06-12T13:01:57,completed,2,tablet,CON00003927
SES00006248,USR001215,AT002,2026-06-26T07:17:00,2026-06-26T07:18:16,completed,2,mobile,CON00003927
SES00006249,USR001215,AT005,2026-09-11T06:57:00,2026-09-11T06:57:45,completed,3,mobile,CON00003927
SES00006250,USR001217,AT003,2026-03-15T10:07:00,,abandoned,2,mobile,CON00003934
SES00006251,USR001217,AT001,2026-04-24T03:43:00,2026-04-24T03:44:04,completed,4,mobile,CON00003934
SES00006252,USR001217,AT005,2026-04-25T12:28:00,2026-04-25T12:28:49,completed,1,tablet,CON00003934
SES00006253,USR001217,AT004,2026-06-25T13:35:00,2026-06-25T13:36:07,completed,3,desktop,CON00003934
SES00006254,USR001217,AT001,2026-09-04T12:59:00,2026-09-04T12:59:48,completed,3,desktop,CON00003934
SES00006255,USR001218,AT003,2025-11-19T12:25:00,2025-11-19T12:26:10,completed,1,desktop,CON00003937
SES00006256,USR001218,AT003,2025-11-24T09:32:00,2025-11-24T09:33:09,completed,1,tablet,CON00003937
SES00006257,USR001218,AT005,2025-12-30T05:21:00,2025-12-30T05:22:11,completed,1,mobile,CON00003937
SES00006258,USR001218,AT005,2026-01-22T00:27:00,2026-01-22T00:27:44,completed,1,desktop,CON00003937
SES00006259,USR001218,AT003,2026-07-14T09:47:00,2026-07-14T09:47:57,completed,2,mobile,CON00003937
SES00006260,USR001218,AT005,2026-08-03T07:59:00,2026-08-03T07:59:58,completed,3,mobile,CON00003937
SES00006261,USR001219,AT003,2026-02-27T07:33:00,2026-02-27T07:33:50,completed,3,mobile,CON00003940
SES00006262,USR001219,AT003,2026-03-12T06:57:00,2026-03-12T06:58:07,completed,2,mobile,CON00003940
SES00006263,USR001219,AT004,2026-04-06T16:10:00,2026-04-06T16:11:31,completed,4,desktop,CON00003940
SES00006264,USR001219,AT001,2026-06-13T08:57:00,,interrupted,3,mobile,CON00003940
SES00006265,USR001219,AT004,2026-07-13T13:50:00,,interrupted,1,desktop,CON00003940
SES00006266,USR001219,AT003,2026-08-14T13:38:00,2026-08-14T13:38:46,completed,3,mobile,CON00003940
SES00006267,USR001219,AT001,2026-09-08T09:16:00,2026-09-08T09:16:57,completed,2,desktop,CON00003940
SES00006268,USR001220,AT003,2026-02-10T03:32:00,,abandoned,3,mobile,CON00003944
SES00006269,USR001220,AT005,2026-02-23T22:26:00,2026-02-23T22:26:33,completed,1,mobile,CON00003944
SES00006270,USR001220,AT005,2026-06-17T02:30:00,,abandoned,4,mobile,CON00003944
SES00006271,USR001220,AT003,2026-07-05T06:03:00,2026-07-05T06:03:48,completed,1,mobile,CON00003944
SES00006272,USR001221,AT002,2025-10-30T16:48:00,2025-10-30T16:48:53,completed,1,tablet,CON00003947
SES00006273,USR001221,AT003,2025-12-01T12:42:00,,abandoned,4,mobile,CON00003947
SES00006274,USR001221,AT004,2025-12-16T15:24:00,2025-12-16T15:25:17,completed,4,mobile,CON00003947
SES00006275,USR001221,AT004,2026-02-22T11:05:00,2026-02-22T11:05:38,completed,1,mobile,CON00003947
SES00006276,USR001221,AT004,2026-02-28T07:10:00,2026-02-28T07:10:44,completed,3,mobile,CON00003947
SES00006277,USR001221,AT005,2026-05-27T07:42:00,2026-05-27T07:43:04,completed,1,mobile,CON00003947
SES00006278,USR001222,AT001,2026-01-11T07:19:00,2026-01-11T07:19:30,completed,1,tablet,CON00003950
SES00006279,USR001222,AT001,2026-02-01T20:41:00,2026-02-01T20:42:17,completed,4,tablet,CON00003950
SES00006280,USR001222,AT005,2026-03-06T23:12:00,2026-03-06T23:12:46,completed,4,tablet,CON00003950
SES00006281,USR001222,AT003,2026-05-07T23:37:00,2026-05-07T23:38:19,completed,1,tablet,CON00003950
SES00006282,USR001222,AT003,2026-05-18T06:43:00,,interrupted,4,mobile,CON00003950
SES00006283,USR001223,AT001,2025-10-10T12:23:00,,interrupted,2,desktop,CON00003953
SES00006284,USR001223,AT001,2026-02-23T07:20:00,2026-02-23T07:20:41,completed,4,mobile,CON00003953
SES00006285,USR001223,AT004,2026-07-04T14:55:00,,abandoned,2,tablet,CON00003953
SES00006286,USR001223,AT001,2026-07-31T11:41:00,2026-07-31T11:42:00,completed,1,mobile,CON00003953
SES00006287,USR001223,AT002,2026-08-20T08:47:00,2026-08-20T08:48:27,completed,4,mobile,CON00003953
SES00006288,USR001224,AT002,2026-01-04T18:55:00,,abandoned,2,desktop,CON00003956
SES00006289,USR001224,AT005,2026-03-21T18:16:00,2026-03-21T18:17:18,completed,4,mobile,CON00003956
SES00006290,USR001224,AT005,2026-04-19T14:09:00,2026-04-19T14:10:09,completed,4,mobile,CON00003956
SES00006291,USR001224,AT005,2026-06-01T16:31:00,2026-06-01T16:32:02,completed,4,mobile,CON00003956
SES00006292,USR001225,AT004,2026-07-05T02:43:00,2026-07-05T02:44:09,completed,2,mobile,CON00003961
