action_id,recommendation_id,user_id,action_type,action_status,action_at
ACT00001041,REC00001453,USR002130,viewed,viewed,2026-03-25T03:00:00
ACT00001042,REC00001454,USR002132,dismissed,dismissed,2026-06-08T07:00:00
ACT00001043,REC00001455,USR002134,completed,completed,2026-04-29T16:00:00
ACT00001044,REC00001456,USR002135,acknowledged,acknowledged,2026-09-05T19:00:00
ACT00001045,REC00001457,USR002136,dismissed,dismissed,2026-09-17T14:00:00
ACT00001046,REC00001458,USR002137,completed,completed,2026-01-04T15:00:00
ACT00001047,REC00001459,USR002138,acknowledged,acknowledged,2026-02-23T00:00:00
ACT00001048,REC00001460,USR002140,acknowledged,acknowledged,2026-08-14T22:00:00
ACT00001049,REC00001461,USR002141,acknowledged,acknowledged,2026-03-22T14:00:00
ACT00001050,REC00001463,USR002142,viewed,viewed,2026-09-16T11:00:00
ACT00001051,REC00001465,USR002146,dismissed,dismissed,2026-04-01T18:00:00
ACT00001052,REC00001466,USR002148,viewed,viewed,2026-06-27T00:00:00
ACT00001053,REC00001467,USR002149,viewed,viewed,2026-05-22T19:00:00
ACT00001054,REC00001468,USR002152,completed,completed,2026-05-26T00:00:00
ACT00001055,REC00001469,USR002154,completed,completed,2026-05-28T01:00:00
ACT00001056,REC00001470,USR002156,viewed,viewed,2026-05-18T05:00:00
ACT00001057,REC00001471,USR002159,viewed,viewed,2026-09-14T19:00:00
ACT00001058,REC00001473,USR002161,acknowledged,acknowledged,2026-09-14T20:00:00
ACT00001059,REC00001474,USR002162,dismissed,dismissed,2026-04-05T23:00:00
ACT00001060,REC00001475,USR002164,viewed,viewed,2026-08-12T19:00:00
ACT00001061,REC00001476,USR002167,acknowledged,acknowledged,2026-04-17T23:00:00
ACT00001062,REC00001478,USR002170,acknowledged,acknowledged,2026-03-27T02:00:00
ACT00001063,REC00001479,USR002170,viewed,viewed,2026-05-02T18:00:00
ACT00001064,REC00001480,USR002172,completed,completed,2026-09-17T02:00:00
ACT00001065,REC00001482,USR002175,dismissed,dismissed,2026-03-31T06:00:00
ACT00001066,REC00001484,USR002178,dismissed,dismissed,2026-04-07T22:00:00
ACT00001067,REC00001485,USR002179,completed,completed,2026-04-25T21:00:00
ACT00001068,REC00001486,USR002181,completed,completed,2026-09-15T20:00:00
ACT00001069,REC00001488,USR002183,acknowledged,acknowledged,2026-03-16T13:00:00
ACT00001070,REC00001490,USR002185,viewed,viewed,2026-04-01T16:00:00
ACT00001071,REC00001491,USR002186,viewed,viewed,2026-07-15T17:00:00
ACT00001072,REC00001493,USR002188,dismissed,dismissed,2026-04-11T00:00:00
ACT00001073,REC00001494,USR002190,completed,completed,2026-03-07T08:00:00
ACT00001074,REC00001495,USR002193,viewed,viewed,2026-03-29T01:00:00
ACT00001075,REC00001496,USR002197,viewed,viewed,2026-04-25T20:00:00
ACT00001076,REC00001497,USR002198,completed,completed,2026-07-23T16:00:00
ACT00001077,REC00001498,USR002200,viewed,viewed,2026-03-11T01:00:00
ACT00001078,REC00001499,USR002203,viewed,viewed,2026-09-18T12:00:00
ACT00001079,REC00001500,USR002204,completed,completed,2026-07-20T03:00:00
ACT00001080,REC00001502,USR002210,viewed,viewed,2026-08-24T14:00:00
ACT00001081,REC00001503,USR002211,acknowledged,acknowledged,2026-05-05T00:00:00
ACT00001082,REC00001504,USR002213,completed,completed,2026-02-04T03:00:00
ACT00001083,REC00001507,USR002219,viewed,viewed,2026-08-30T22:00:00
ACT00001084,REC00001508,USR002221,viewed,viewed,2026-06-09T11:00:00
ACT00001085,REC00001509,USR002223,dismissed,dismissed,2026-09-18T01:00:00
ACT00001086,REC00001512,USR002227,viewed,viewed,2026-08-18T11:00:00
ACT00001087,REC00001513,USR002228,completed,completed,2026-04-15T18:00:00
ACT00001088,REC00001514,USR002230,dismissed,dismissed,2026-06-16T22:00:00
ACT00001089,REC00001516,USR002232,acknowledged,acknowledged,2026-04-17T21:00:00
ACT00001090,REC00001517,USR002235,dismissed,dismissed,2026-04-27T05:00:00
ACT00001091,REC00001518,USR002236,completed,completed,2026-06-08T23:00:00
ACT00001092,REC00001519,USR002237,viewed,viewed,2026-05-03T13:00:00
ACT00001093,REC00001520,USR002238,viewed,viewed,2026-06-20T05:00:00
ACT00001094,REC00001522,USR002239,viewed,viewed,2026-04-23T16:00:00
ACT00001095,REC00001523,USR002240,viewed,viewed,2026-06-19T09:00:00
ACT00001096,REC00001524,USR002241,viewed,viewed,2026-09-10T16:00:00
ACT00001097,REC00001525,USR002241,viewed,viewed,2026-05-26T00:00:00
ACT00001098,REC00001526,USR002242,completed,completed,2026-03-30T12:00:00
ACT00001099,REC00001527,USR002244,viewed,viewed,2026-04-19T21:00:00
ACT00001100,REC00001528,USR002245,viewed,viewed,2026-06-17T11:00:00
ACT00001101,REC00001532,USR002251,viewed,viewed,2026-09-05T01:00:00
ACT00001102,REC00001534,USR002255,completed,completed,2026-07-18T04:00:00
ACT00001103,REC00001537,USR002257,acknowledged,acknowledged,2026-01-25T18:00:00
ACT00001104,REC00001538,USR002258,viewed,viewed,2026-09-15T01:00:00
ACT00001105,REC00001539,USR002261,acknowledged,acknowledged,2026-05-28T23:00:00
ACT00001106,REC00001540,USR002262,completed,completed,2026-06-17T15:00:00
ACT00001107,REC00001541,USR002263,viewed,viewed,2026-07-10T16:00:00
ACT00001108,REC00001542,USR002266,viewed,viewed,2026-05-26T14:00:00
ACT00001109,REC00001543,USR002267,dismissed,dismissed,2026-07-15T21:00:00
ACT00001110,REC00001545,USR002269,acknowledged,acknowledged,2026-04-14T11:00:00
ACT00001111,REC00001547,USR002271,completed,completed,2026-06-17T13:00:00
ACT00001112,REC00001548,USR002272,acknowledged,acknowledged,2026-03-28T16:00:00
ACT00001113,REC00001550,USR002274,dismissed,dismissed,2026-08-22T13:00:00
ACT00001114,REC00001551,USR002274,viewed,viewed,2026-09-16T08:00:00
ACT00001115,REC00001552,USR002275,acknowledged,acknowledged,2026-04-18T13:00:00
ACT00001116,REC00001553,USR002276,completed,completed,2026-04-25T10:00:00
ACT00001117,REC00001554,USR002278,viewed,viewed,2026-05-22T15:00:00
ACT00001118,REC00001555,USR002279,completed,completed,2026-07-03T09:00:00
ACT00001119,REC00001556,USR002280,viewed,viewed,2026-04-10T08:00:00
ACT00001120,REC00001558,USR002281,acknowledged,acknowledged,2026-08-23T08:00:00
ACT00001121,REC00001559,USR002284,dismissed,dismissed,2026-09-15T14:00:00
ACT00001122,REC00001561,USR002287,completed,completed,2026-09-14T18:00:00
ACT00001123,REC00001563,USR002289,viewed,viewed,2026-05-21T09:00:00
ACT00001124,REC00001564,USR002290,viewed,viewed,2026-09-01T00:00:00
ACT00001125,REC00001565,USR002291,acknowledged,acknowledged,2026-07-27T11:00:00
ACT00001126,REC00001568,USR002293,viewed,viewed,2026-09-15T22:00:00
ACT00001127,REC00001569,USR002294,viewed,viewed,2026-07-31T01:00:00
ACT00001128,REC00001571,USR002296,viewed,viewed,2026-09-16T11:00:00
ACT00001129,REC00001572,USR002297,completed,completed,2026-03-17T02:00:00
ACT00001130,REC00001573,USR002298,viewed,viewed,2025-12-23T16:00:00
ACT00001131,REC00001574,USR002299,viewed,viewed,2026-05-07T00:00:00
ACT00001132,REC00001575,USR002302,viewed,viewed,2026-05-04T14:00:00
ACT00001133,REC00001576,USR002302,completed,completed,2026-04-26T11:00:00
ACT00001134,REC00001577,USR002303,dismissed,dismissed,2026-07-07T02:00:00
ACT00001135,REC00001578,USR002304,viewed,viewed,2026-02-19T11:00:00
ACT00001136,REC00001579,USR002305,viewed,viewed,2026-08-05T15:00:00
ACT00001137,REC00001580,USR002306,viewed,viewed,2026-07-17T10:00:00
ACT00001138,REC00001581,USR002308,acknowledged,acknowledged,2026-06-09T02:00:00
ACT00001139,REC00001582,USR002310,completed,completed,2026-07-26T13:00:00
ACT00001140,REC00001583,USR002316,viewed,viewed,2026-06-10T11:00:00
ACT00001141,REC00001585,USR002318,acknowledged,acknowledged,2026-07-01T17:00:00
ACT00001142,REC00001586,USR002319,acknowledged,acknowledged,2026-06-10T18:00:00
ACT00001143,REC00001587,USR002319,dismissed,dismissed,2026-09-16T14:00:00
ACT00001144,REC00001588,USR002321,viewed,viewed,2026-04-15T18:00:00
ACT00001145,REC00001589,USR002322,acknowledged,acknowledged,2026-05-01T04:00:00
ACT00001146,REC00001590,USR002325,viewed,viewed,2026-05-10T17:00:00
ACT00001147,REC00001592,USR002329,viewed,viewed,2026-06-10T14:00:00
ACT00001148,REC00001593,USR002329,completed,completed,2026-07-29T22:00:00
ACT00001149,REC00001594,USR002331,completed,completed,2026-06-18T15:00:00
ACT00001150,REC00001595,USR002333,viewed,viewed,2026-09-18T11:00:00
ACT00001151,REC00001597,USR002335,completed,completed,2026-09-14T14:00:00
ACT00001152,REC00001601,USR002340,acknowledged,acknowledged,2026-07-15T11:00:00
ACT00001153,REC00001602,USR002342,dismissed,dismissed,2026-02-05T00:00:00
ACT00001154,REC00001603,USR002344,acknowledged,acknowledged,2026-01-04T19:00:00
ACT00001155,REC00001604,USR002349,viewed,viewed,2026-07-04T16:00:00
ACT00001156,REC00001605,USR002352,dismissed,dismissed,2026-06-16T19:00:00
ACT00001157,REC00001606,USR002353,acknowledged,acknowledged,2026-05-26T04:00:00
ACT00001158,REC00001607,USR002355,viewed,viewed,2026-09-17T19:00:00
ACT00001159,REC00001608,USR002356,completed,completed,2026-09-13T22:00:00
ACT00001160,REC00001609,USR002357,acknowledged,acknowledged,2026-08-17T18:00:00
ACT00001161,REC00001610,USR002359,viewed,viewed,2026-09-17T21:00:00
ACT00001162,REC00001611,USR002360,dismissed,dismissed,2026-04-14T10:00:00
ACT00001163,REC00001612,USR002362,completed,completed,2026-07-14T15:00:00
ACT00001164,REC00001614,USR002365,completed,completed,2026-08-30T08:00:00
ACT00001165,REC00001615,USR002367,viewed,viewed,2026-03-08T01:00:00
ACT00001166,REC00001616,USR002371,viewed,viewed,2026-06-11T04:00:00
ACT00001167,REC00001617,USR002372,acknowledged,acknowledged,2026-09-05T21:00:00
ACT00001168,REC00001619,USR002374,viewed,viewed,2026-08-13T22:00:00
ACT00001169,REC00001620,USR002374,viewed,viewed,2026-07-06T09:00:00
ACT00001170,REC00001623,USR002380,dismissed,dismissed,2026-04-19T04:00:00
ACT00001171,REC00001624,USR002380,viewed,viewed,2026-04-08T18:00:00
ACT00001172,REC00001625,USR002382,acknowledged,acknowledged,2026-08-16T17:00:00
ACT00001173,REC00001626,USR002382,dismissed,dismissed,2026-05-29T20:00:00
ACT00001174,REC00001627,USR002384,completed,completed,2026-06-01T12:00:00
ACT00001175,REC00001628,USR002384,viewed,viewed,2026-01-30T03:00:00
ACT00001176,REC00001629,USR002385,acknowledged,acknowledged,2026-05-28T15:00:00
ACT00001177,REC00001630,USR002387,completed,completed,2026-05-29T10:00:00
ACT00001178,REC00001631,USR002388,acknowledged,acknowledged,2026-08-13T14:00:00
ACT00001179,REC00001632,USR002389,acknowledged,acknowledged,2026-05-22T12:00:00
ACT00001180,REC00001635,USR002395,acknowledged,acknowledged,2026-06-23T04:00:00
ACT00001181,REC00001637,USR002399,dismissed,dismissed,2026-04-23T13:00:00
ACT00001182,REC00001638,USR002400,viewed,viewed,2026-04-21T01:00:00
ACT00001183,REC00001641,USR002408,completed,completed,2026-08-17T15:00:00
ACT00001184,REC00001642,USR002411,acknowledged,acknowledged,2026-09-15T12:00:00
ACT00001185,REC00001643,USR002412,viewed,viewed,2026-07-17T07:00:00
ACT00001186,REC00001644,USR002413,viewed,viewed,2026-07-18T23:00:00
ACT00001187,REC00001645,USR002416,viewed,viewed,2026-09-17T07:00:00
ACT00001188,REC00001646,USR002417,acknowledged,acknowledged,2026-09-17T10:00:00
ACT00001189,REC00001647,USR002418,viewed,viewed,2026-07-04T18:00:00
ACT00001190,REC00001648,USR002419,completed,completed,2026-09-17T02:00:00
ACT00001191,REC00001649,USR002423,dismissed,dismissed,2026-09-16T15:00:00
ACT00001192,REC00001650,USR002423,viewed,viewed,2026-09-17T20:00:00
ACT00001193,REC00001651,USR002425,dismissed,dismissed,2026-09-15T11:00:00
ACT00001194,REC00001652,USR002426,viewed,viewed,2026-08-07T22:00:00
ACT00001195,REC00001653,USR002427,viewed,viewed,2026-07-13T00:00:00
ACT00001196,REC00001656,USR002431,completed,completed,2026-09-17T12:00:00
ACT00001197,REC00001657,USR002432,viewed,viewed,2026-04-23T15:00:00
ACT00001198,REC00001658,USR002432,acknowledged,acknowledged,2026-08-14T05:00:00
ACT00001199,REC00001659,USR002433,viewed,viewed,2026-05-10T07:00:00
ACT00001200,REC00001660,USR002433,acknowledged,acknowledged,2026-07-12T06:00:00
ACT00001201,REC00001661,USR002434,viewed,viewed,2026-01-28T00:00:00
ACT00001202,REC00001662,USR002435,viewed,viewed,2026-09-15T19:00:00
ACT00001203,REC00001664,USR002439,completed,completed,2026-09-15T08:00:00
ACT00001204,REC00001665,USR002442,viewed,viewed,2026-03-20T13:00:00
ACT00001205,REC00001667,USR002443,completed,completed,2026-02-19T00:00:00
ACT00001206,REC00001669,USR002444,completed,completed,2026-05-26T21:00:00
ACT00001207,REC00001670,USR002447,completed,completed,2026-02-28T19:00:00
ACT00001208,REC00001671,USR002448,acknowledged,acknowledged,2026-05-24T01:00:00
ACT00001209,REC00001672,USR002449,viewed,viewed,2026-01-26T18:00:00
ACT00001210,REC00001673,USR002450,viewed,viewed,2026-06-30T04:00:00
ACT00001211,REC00001676,USR002455,dismissed,dismissed,2026-07-09T10:00:00
ACT00001212,REC00001679,USR002464,completed,completed,2026-04-26T03:00:00
ACT00001213,REC00001680,USR002465,viewed,viewed,2026-04-06T03:00:00
ACT00001214,REC00001682,USR002467,acknowledged,acknowledged,2026-01-31T02:00:00
ACT00001215,REC00001683,USR002467,viewed,viewed,2025-12-25T14:00:00
ACT00001216,REC00001684,USR002469,acknowledged,acknowledged,2026-07-10T13:00:00
ACT00001217,REC00001686,USR002474,completed,completed,2026-05-01T20:00:00
ACT00001218,REC00001687,USR002477,dismissed,dismissed,2026-04-04T14:00:00
ACT00001219,REC00001689,USR002481,acknowledged,acknowledged,2026-04-04T20:00:00
ACT00001220,REC00001690,USR002481,completed,completed,2026-04-27T16:00:00
ACT00001221,REC00001691,USR002483,acknowledged,acknowledged,2026-07-21T19:00:00
ACT00001222,REC00001692,USR002485,acknowledged,acknowledged,2026-07-15T00:00:00
ACT00001223,REC00001694,USR002488,acknowledged,acknowledged,2026-04-13T23:00:00
ACT00001224,REC00001695,USR002490,acknowledged,acknowledged,2026-07-31T00:00:00
ACT00001225,REC00001696,USR002490,completed,completed,2026-09-16T11:00:00
ACT00001226,REC00001697,USR002492,viewed,viewed,2026-05-30T05:00:00
ACT00001227,REC00001700,USR002496,acknowledged,acknowledged,2026-06-30T09:00:00
ACT00001228,REC00001702,USR002501,viewed,viewed,2026-09-18T02:00:00
ACT00001229,REC00001703,USR002502,acknowledged,acknowledged,2026-08-24T21:00:00
ACT00001230,REC00001705,USR002505,completed,completed,2026-07-20T16:00:00
ACT00001231,REC00001707,USR002506,viewed,viewed,2026-05-30T18:00:00
ACT00001232,REC00001710,USR002514,dismissed,dismissed,2026-03-10T19:00:00
ACT00001233,REC00001711,USR002516,completed,completed,2026-08-06T11:00:00
ACT00001234,REC00001713,USR002519,viewed,viewed,2026-05-21T18:00:00
ACT00001235,REC00001714,USR002520,viewed,viewed,2026-03-26T14:00:00
ACT00001236,REC00001716,USR002524,viewed,viewed,2026-03-27T01:00:00
ACT00001237,REC00001717,USR002525,viewed,viewed,2026-06-19T01:00:00
ACT00001238,REC00001718,USR002526,viewed,viewed,2026-02-25T11:00:00
ACT00001239,REC00001719,USR002527,viewed,viewed,2026-02-24T23:00:00
ACT00001240,REC00001720,USR002528,completed,completed,2026-04-20T13:00:00
ACT00001241,REC00001722,USR002529,completed,completed,2026-04-21T18:00:00
ACT00001242,REC00001723,USR002531,dismissed,dismissed,2026-09-17T00:00:00
ACT00001243,REC00001725,USR002536,viewed,viewed,2026-08-26T19:00:00
ACT00001244,REC00001726,USR002539,viewed,viewed,2026-03-07T13:00:00
ACT00001245,REC00001728,USR002543,completed,completed,2026-06-21T14:00:00
ACT00001246,REC00001730,USR002548,viewed,viewed,2026-09-16T09:00:00
ACT00001247,REC00001731,USR002555,completed,completed,2026-04-12T20:00:00
ACT00001248,REC00001732,USR002555,acknowledged,acknowledged,2026-01-18T17:00:00
ACT00001249,REC00001733,USR002556,completed,completed,2026-09-16T12:00:00
ACT00001250,REC00001734,USR002558,viewed,viewed,2026-06-12T08:00:00
ACT00001251,REC00001735,USR002560,dismissed,dismissed,2026-03-06T04:00:00
ACT00001252,REC00001737,USR002563,viewed,viewed,2026-05-18T00:00:00
ACT00001253,REC00001738,USR002563,completed,completed,2026-07-23T23:00:00
ACT00001254,REC00001739,USR002567,acknowledged,acknowledged,2026-07-19T15:00:00
ACT00001255,REC00001740,USR002569,dismissed,dismissed,2026-07-11T15:00:00
ACT00001256,REC00001741,USR002570,viewed,viewed,2026-07-27T18:00:00
ACT00001257,REC00001742,USR002571,viewed,viewed,2026-04-15T22:00:00
ACT00001258,REC00001743,USR002572,viewed,viewed,2026-03-07T20:00:00
ACT00001259,REC00001744,USR002572,dismissed,dismissed,2026-05-31T14:00:00
ACT00001260,REC00001745,USR002574,dismissed,dismissed,2026-02-18T02:00:00
ACT00001261,REC00001746,USR002580,viewed,viewed,2026-05-18T07:00:00
ACT00001262,REC00001747,USR002583,viewed,viewed,2026-06-20T07:00:00
ACT00001263,REC00001748,USR002585,viewed,viewed,2026-04-04T20:00:00
ACT00001264,REC00001749,USR002586,completed,completed,2026-09-16T09:00:00
ACT00001265,REC00001752,USR002591,viewed,viewed,2026-09-15T13:00:00
ACT00001266,REC00001754,USR002594,viewed,viewed,2026-04-30T10:00:00
ACT00001267,REC00001755,USR002596,completed,completed,2026-04-24T02:00:00
ACT00001268,REC00001756,USR002597,completed,completed,2026-06-09T19:00:00
ACT00001269,REC00001757,USR002598,completed,completed,2026-08-16T10:00:00
ACT00001270,REC00001758,USR002601,dismissed,dismissed,2026-03-15T01:00:00
ACT00001271,REC00001759,USR002602,viewed,viewed,2026-08-26T10:00:00
ACT00001272,REC00001760,USR002604,dismissed,dismissed,2026-06-29T18:00:00
ACT00001273,REC00001761,USR002609,acknowledged,acknowledged,2026-04-24T06:00:00
ACT00001274,REC00001762,USR002610,completed,completed,2026-02-16T22:00:00
ACT00001275,REC00001763,USR002611,viewed,viewed,2026-08-01T09:00:00
ACT00001276,REC00001765,USR002617,viewed,viewed,2026-04-02T07:00:00
ACT00001277,REC00001768,USR002622,viewed,viewed,2026-09-16T18:00:00
ACT00001278,REC00001769,USR002622,completed,completed,2026-06-20T20:00:00
ACT00001279,REC00001770,USR002623,viewed,viewed,2026-08-14T21:00:00
ACT00001280,REC00001771,USR002624,completed,completed,2026-05-12T17:00:00
ACT00001281,REC00001772,USR002625,completed,completed,2026-05-08T08:00:00
ACT00001282,REC00001773,USR002626,dismissed,dismissed,2026-05-28T16:00:00
ACT00001283,REC00001775,USR002628,viewed,viewed,2026-02-23T11:00:00
ACT00001284,REC00001776,USR002629,completed,completed,2026-05-15T17:00:00
ACT00001285,REC00001777,USR002630,viewed,viewed,2026-06-18T20:00:00
ACT00001286,REC00001778,USR002634,viewed,viewed,2026-05-18T15:00:00
ACT00001287,REC00001781,USR002637,completed,completed,2026-09-01T14:00:00
ACT00001288,REC00001782,USR002638,viewed,viewed,2026-04-05T01:00:00
ACT00001289,REC00001783,USR002639,acknowledged,acknowledged,2026-06-23T19:00:00
ACT00001290,REC00001785,USR002641,viewed,viewed,2026-08-06T10:00:00
ACT00001291,REC00001786,USR002643,acknowledged,acknowledged,2026-05-09T05:00:00
ACT00001292,REC00001787,USR002643,viewed,viewed,2026-09-16T08:00:00
ACT00001293,REC00001790,USR002649,viewed,viewed,2026-05-12T13:00:00
ACT00001294,REC00001791,USR002650,acknowledged,acknowledged,2026-08-16T22:00:00
ACT00001295,REC00001792,USR002651,viewed,viewed,2026-05-07T14:00:00
ACT00001296,REC00001793,USR002652,viewed,viewed,2026-04-30T11:00:00
ACT00001297,REC00001795,USR002654,dismissed,dismissed,2026-09-05T08:00:00
ACT00001298,REC00001796,USR002656,viewed,viewed,2026-07-22T19:00:00
ACT00001299,REC00001797,USR002657,completed,completed,2026-04-27T07:00:00
ACT00001300,REC00001798,USR002659,completed,completed,2026-07-13T04:00:00
ACT00001301,REC00001799,USR002661,completed,completed,2026-09-17T03:00:00
ACT00001302,REC00001800,USR002662,completed,completed,2026-06-07T03:00:00
ACT00001303,REC00001801,USR002663,completed,completed,2026-08-03T09:00:00
ACT00001304,REC00001803,USR002666,dismissed,dismissed,2026-06-07T13:00:00
ACT00001305,REC00001804,USR002667,viewed,viewed,2026-07-04T18:00:00
ACT00001306,REC00001806,USR002669,viewed,viewed,2026-07-31T01:00:00
ACT00001307,REC00001807,USR002670,viewed,viewed,2026-02-18T00:00:00
ACT00001308,REC00001808,USR002671,acknowledged,acknowledged,2026-07-30T21:00:00
ACT00001309,REC00001809,USR002674,viewed,viewed,2026-04-23T15:00:00
ACT00001310,REC00001810,USR002675,completed,completed,2026-04-22T03:00:00
