consent_id,user_id,consent_type,purpose,consent_version,status,granted_at,withdrawn_at
CON00003899,USR001206,product_data_processing,Core product operation,1.0,granted,2025-12-07T11:05:00,
CON00003900,USR001206,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-11T14:01:00,
CON00003901,USR001206,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-11T13:33:00,
CON00003902,USR001207,product_data_processing,Core product operation,1.0,granted,2026-01-07T10:12:00,
CON00003903,USR001207,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-10T14:24:00,
CON00003904,USR001208,product_data_processing,Core product operation,1.0,granted,2025-10-27T09:17:00,
CON00003905,USR001208,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-01T19:22:00,
CON00003906,USR001209,product_data_processing,Core product operation,1.0,granted,2025-12-12T23:52:00,
CON00003907,USR001209,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-24T08:01:00,
CON00003908,USR001209,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-24T08:56:00,
CON00003909,USR001210,product_data_processing,Core product operation,1.0,granted,2025-10-14T08:32:00,
CON00003910,USR001210,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-16T08:53:00,
CON00003911,USR001210,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-16T09:23:00,
CON00003912,USR001211,product_data_processing,Core product operation,1.0,granted,2025-10-22T21:36:00,
CON00003913,USR001211,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-02T22:13:00,
CON00003914,USR001211,research_use_optional,Optional research workflow,1.0,granted,2025-10-22T21:18:00,
CON00003915,USR001212,product_data_processing,Core product operation,1.0,granted,2026-01-22T03:47:00,
CON00003916,USR001212,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-04T11:06:00,
CON00003917,USR001212,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-04T11:29:00,
CON00003918,USR001212,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-02T05:45:00,
CON00003919,USR001213,product_data_processing,Core product operation,1.0,granted,2026-02-11T01:34:00,
CON00003920,USR001213,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-23T09:05:00,
CON00003921,USR001213,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-23T09:45:00,
CON00003922,USR001214,product_data_processing,Core product operation,1.0,granted,2025-11-05T15:19:00,
CON00003923,USR001214,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-08T00:28:00,
CON00003924,USR001214,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-08T00:10:00,
CON00003925,USR001214,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-09T01:25:00,
CON00003926,USR001215,product_data_processing,Core product operation,1.0,granted,2025-11-05T13:55:00,
CON00003927,USR001215,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-15T19:20:00,
CON00003928,USR001215,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-15T19:34:00,
CON00003929,USR001215,research_use_optional,Optional research workflow,1.0,granted,2025-11-05T13:22:00,
CON00003930,USR001216,product_data_processing,Core product operation,1.0,granted,2026-01-18T15:27:00,
CON00003931,USR001216,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-01T17:47:00,
CON00003932,USR001216,research_use_optional,Optional research workflow,1.0,granted,2026-01-18T14:51:00,
CON00003933,USR001217,product_data_processing,Core product operation,1.0,granted,2026-02-07T11:11:00,
CON00003934,USR001217,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-09T19:46:00,
CON00003935,USR001217,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-09T19:31:00,
CON00003936,USR001218,product_data_processing,Core product operation,1.0,granted,2025-10-01T05:13:00,
CON00003937,USR001218,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-07T16:50:00,
CON00003938,USR001218,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-07T16:33:00,
CON00003939,USR001219,product_data_processing,Core product operation,1.0,granted,2025-11-29T20:55:00,
CON00003940,USR001219,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-30T21:09:00,
CON00003941,USR001219,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-30T21:14:00,
CON00003942,USR001219,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-04T07:40:00,
CON00003943,USR001220,product_data_processing,Core product operation,1.0,granted,2025-12-04T10:08:00,
CON00003944,USR001220,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-04T11:24:00,
CON00003945,USR001220,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-04T11:59:00,
CON00003946,USR001221,product_data_processing,Core product operation,1.0,granted,2025-09-23T19:18:00,
CON00003947,USR001221,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-26T22:23:00,
CON00003948,USR001221,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-26T21:45:00,
CON00003949,USR001222,product_data_processing,Core product operation,1.0,granted,2025-12-27T06:27:00,
CON00003950,USR001222,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-10T13:02:00,
CON00003951,USR001222,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-10T13:18:00,
CON00003952,USR001223,product_data_processing,Core product operation,1.0,granted,2025-09-29T17:11:00,
CON00003953,USR001223,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-05T22:09:00,
CON00003954,USR001223,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-05T22:17:00,
CON00003955,USR001224,product_data_processing,Core product operation,1.0,granted,2025-11-06T19:18:00,
CON00003956,USR001224,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-19T00:06:00,
CON00003957,USR001224,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-18T23:32:00,
CON00003958,USR001224,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-18T03:20:00,
CON00003959,USR001224,research_use_optional,Optional research workflow,1.0,granted,2025-11-06T19:14:00,
CON00003960,USR001225,product_data_processing,Core product operation,1.0,granted,2026-02-08T10:29:00,
CON00003961,USR001225,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-18T11:32:00,
CON00003962,USR001225,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-18T12:17:00,
CON00003963,USR001225,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-14T18:21:00,
CON00003964,USR001226,product_data_processing,Core product operation,1.0,granted,2026-02-02T18:17:00,
CON00003965,USR001226,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-04T01:46:00,
CON00003966,USR001227,product_data_processing,Core product operation,1.0,granted,2025-09-25T02:36:00,
CON00003967,USR001227,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-04T14:11:00,
CON00003968,USR001227,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-04T13:24:00,
CON00003969,USR001228,product_data_processing,Core product operation,1.0,granted,2025-11-02T07:32:00,
CON00003970,USR001228,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-09T09:20:00,
CON00003971,USR001228,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-09T09:16:00,
CON00003972,USR001229,product_data_processing,Core product operation,1.0,granted,2025-12-12T09:12:00,
CON00003973,USR001229,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-19T16:05:00,
CON00003974,USR001229,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-19T15:50:00,
CON00003975,USR001229,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-20T14:01:00,
CON00003976,USR001229,research_use_optional,Optional research workflow,1.0,granted,2025-12-12T09:39:00,
CON00003977,USR001230,product_data_processing,Core product operation,1.0,granted,2026-01-22T04:14:00,
CON00003978,USR001230,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-23T03:13:00,
CON00003979,USR001230,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-23T03:01:00,
CON00003980,USR001230,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-25T05:52:00,
CON00003981,USR001230,research_use_optional,Optional research workflow,1.0,granted,2026-01-22T03:21:00,
CON00003982,USR001231,product_data_processing,Core product operation,1.0,granted,2025-12-20T22:18:00,
CON00003983,USR001231,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-01T09:17:00,
CON00003984,USR001231,research_use_optional,Optional research workflow,1.0,granted,2025-12-20T22:01:00,
CON00003985,USR001232,product_data_processing,Core product operation,1.0,granted,2025-10-13T20:09:00,
CON00003986,USR001232,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-16T07:56:00,
CON00003987,USR001233,product_data_processing,Core product operation,1.0,granted,2025-10-05T19:03:00,
CON00003988,USR001233,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-10T06:25:00,
CON00003989,USR001234,product_data_processing,Core product operation,1.0,granted,2025-12-29T15:03:00,
CON00003990,USR001234,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-03T16:24:00,
CON00003991,USR001235,product_data_processing,Core product operation,1.0,granted,2026-01-28T13:48:00,
CON00003992,USR001235,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-09T20:18:00,
CON00003993,USR001235,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-09T21:28:00,
CON00003994,USR001236,product_data_processing,Core product operation,1.0,granted,2025-09-19T07:18:00,
CON00003995,USR001236,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-25T16:16:00,
CON00003996,USR001236,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-25T16:21:00,
CON00003997,USR001236,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-09-27T15:14:00,
CON00003998,USR001237,product_data_processing,Core product operation,1.0,granted,2025-10-13T15:38:00,
CON00003999,USR001237,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-15T23:50:00,
CON00004000,USR001237,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-15T23:51:00,
CON00004001,USR001237,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-23T18:11:00,
CON00004002,USR001238,product_data_processing,Core product operation,1.0,granted,2025-09-20T10:29:00,
CON00004003,USR001238,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-27T20:59:00,
CON00004004,USR001238,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-27T20:45:00,
CON00004005,USR001238,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-09-26T19:38:00,
CON00004006,USR001238,research_use_optional,Optional research workflow,1.0,granted,2025-09-20T10:10:00,
CON00004007,USR001239,product_data_processing,Core product operation,1.0,granted,2025-11-16T11:50:00,
CON00004008,USR001239,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-17T17:56:00,
CON00004009,USR001239,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-17T17:04:00,
CON00004010,USR001240,product_data_processing,Core product operation,1.0,granted,2026-02-02T21:50:00,
CON00004011,USR001240,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-07T02:03:00,
CON00004012,USR001240,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-07T03:14:00,
CON00004013,USR001241,product_data_processing,Core product operation,1.0,granted,2026-01-15T22:28:00,
CON00004014,USR001241,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-21T08:19:00,
CON00004015,USR001241,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-21T07:22:00,
CON00004016,USR001242,product_data_processing,Core product operation,1.0,granted,2025-10-20T00:45:00,
CON00004017,USR001242,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-22T09:06:00,
CON00004018,USR001242,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-22T10:21:00,
CON00004019,USR001242,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-02T11:03:00,
CON00004020,USR001242,research_use_optional,Optional research workflow,1.0,granted,2025-10-20T01:15:00,
CON00004021,USR001243,product_data_processing,Core product operation,1.0,granted,2026-01-15T20:37:00,
CON00004022,USR001243,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-23T02:43:00,
CON00004023,USR001243,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-23T03:17:00,
CON00004024,USR001243,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-28T01:00:00,
CON00004025,USR001244,product_data_processing,Core product operation,1.0,granted,2025-10-30T17:59:00,
CON00004026,USR001244,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-11T21:21:00,
CON00004027,USR001244,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-11T20:29:00,
CON00004028,USR001245,product_data_processing,Core product operation,1.0,granted,2026-01-27T06:25:00,
CON00004029,USR001245,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-30T11:20:00,
CON00004030,USR001245,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-30T11:54:00,
CON00004031,USR001245,research_use_optional,Optional research workflow,1.0,granted,2026-01-27T06:21:00,
CON00004032,USR001246,product_data_processing,Core product operation,1.0,granted,2026-02-10T09:55:00,
CON00004033,USR001246,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-18T13:20:00,
CON00004034,USR001246,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-18T13:01:00,
CON00004035,USR001247,product_data_processing,Core product operation,1.0,granted,2025-11-17T08:26:00,
CON00004036,USR001247,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-19T12:03:00,
CON00004037,USR001247,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-19T11:14:00,
CON00004038,USR001248,product_data_processing,Core product operation,1.0,granted,2025-12-22T06:56:00,
CON00004039,USR001248,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-27T08:56:00,
CON00004040,USR001248,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-27T09:14:00,
CON00004041,USR001249,product_data_processing,Core product operation,1.0,granted,2026-01-18T02:52:00,
CON00004042,USR001249,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-31T06:31:00,
CON00004043,USR001249,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-31T07:17:00,
CON00004044,USR001250,product_data_processing,Core product operation,1.0,granted,2025-11-26T08:43:00,
CON00004045,USR001250,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-26T12:16:00,
CON00004046,USR001250,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-26T12:24:00,
CON00004047,USR001251,product_data_processing,Core product operation,1.0,granted,2025-10-17T06:17:00,
CON00004048,USR001251,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-27T06:04:00,
CON00004049,USR001251,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-27T07:01:00,
CON00004050,USR001252,product_data_processing,Core product operation,1.0,granted,2025-11-25T00:48:00,
CON00004051,USR001252,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-27T00:24:00,
CON00004052,USR001252,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-27T01:05:00,
CON00004053,USR001253,product_data_processing,Core product operation,1.0,granted,2025-11-08T05:37:00,
CON00004054,USR001253,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-14T17:23:00,
CON00004055,USR001253,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-14T17:25:00,
CON00004056,USR001254,product_data_processing,Core product operation,1.0,granted,2026-01-31T15:20:00,
CON00004057,USR001254,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-13T00:05:00,
CON00004058,USR001255,product_data_processing,Core product operation,1.0,granted,2025-11-25T18:21:00,
CON00004059,USR001255,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-25T19:37:00,
CON00004060,USR001255,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-25T19:15:00,
