context_id,user_id,related_session_id,recorded_at,context_type,context_value,source
CTX00005390,USR002082,SES00010601,2026-03-24T00:24:00,major_life_event,self_reported_event,self_report
CTX00005391,USR002082,SES00010602,2026-04-21T08:26:00,none,none,self_report
CTX00005392,USR002082,SES00010605,2026-07-12T00:31:00,illness_self_report,temporary_unwell,self_report
CTX00005393,USR002083,SES00010606,2026-02-03T17:49:00,workload,high,self_report
CTX00005394,USR002083,SES00010607,2026-03-21T20:43:00,workload,normal,self_report
CTX00005395,USR002083,SES00010611,2026-06-01T18:41:00,lifestyle_change,routine_change,self_report
CTX00005396,USR002084,SES00010614,2025-11-13T10:49:00,stress,low,self_report
CTX00005397,USR002084,SES00010616,2025-12-16T17:13:00,stress,low,self_report
CTX00005398,USR002084,SES00010617,2026-02-10T05:41:00,travel,recent_travel,self_report
CTX00005399,USR002084,SES00010618,2026-04-08T18:59:00,workload,high,self_report
CTX00005400,USR002085,SES00010622,2026-03-27T10:48:00,none,none,self_report
CTX00005401,USR002085,SES00010623,2026-04-09T17:50:00,none,none,self_report
CTX00005402,USR002085,SES00010627,2026-08-28T05:04:00,stress,moderate,self_report
CTX00005403,USR002086,SES00010629,2026-01-06T14:00:00,workload,normal,self_report
CTX00005404,USR002086,SES00010630,2026-02-24T17:53:00,sleep,poor,self_report
CTX00005405,USR002086,SES00010632,2026-05-25T10:45:00,stress,moderate,self_report
CTX00005406,USR002091,SES00010638,2026-08-19T04:20:00,stress,low,self_report
CTX00005407,USR002092,SES00010641,2026-01-29T00:13:00,major_life_event,self_reported_event,self_report
CTX00005408,USR002092,SES00010644,2026-08-28T21:11:00,sleep,good,self_report
CTX00005409,USR002093,SES00010645,2025-11-07T19:37:00,lifestyle_change,routine_change,self_report
CTX00005410,USR002093,SES00010647,2026-01-18T05:43:00,workload,normal,self_report
CTX00005411,USR002093,SES00010648,2026-06-02T14:14:00,sleep,good,self_report
CTX00005412,USR002093,SES00010649,2026-07-06T14:51:00,workload,high,self_report
CTX00005413,USR002095,SES00010651,2025-12-13T16:39:00,sleep,fair,self_report
CTX00005414,USR002095,SES00010652,2026-01-22T18:16:00,travel,recent_travel,self_report
CTX00005415,USR002096,SES00010656,2026-04-12T14:56:00,medication_change_self_report,self_reported_change,self_report
CTX00005416,USR002096,SES00010657,2026-05-23T07:59:00,stress,low,self_report
CTX00005417,USR002096,SES00010659,2026-08-16T06:56:00,workload,normal,self_report
CTX00005418,USR002097,SES00010661,2026-02-15T11:21:00,travel,recent_travel,self_report
CTX00005419,USR002097,SES00010662,2026-03-01T06:03:00,none,none,self_report
CTX00005420,USR002097,SES00010664,2026-04-07T15:34:00,travel,recent_travel,self_report
CTX00005421,USR002097,SES00010665,2026-05-21T10:52:00,workload,high,self_report
CTX00005422,USR002098,SES00010666,2025-11-28T06:43:00,sleep,fair,self_report
CTX00005423,USR002098,SES00010667,2026-01-23T08:31:00,sleep,good,self_report
CTX00005424,USR002098,SES00010671,2026-06-14T14:07:00,sleep,fair,self_report
CTX00005425,USR002098,SES00010672,2026-07-19T23:19:00,stress,high,self_report
CTX00005426,USR002098,SES00010673,2026-09-01T04:48:00,travel,recent_travel,self_report
CTX00005427,USR002099,SES00010676,2026-06-17T11:02:00,none,none,self_report
CTX00005428,USR002099,SES00010679,2026-07-06T21:03:00,major_life_event,self_reported_event,self_report
CTX00005429,USR002099,SES00010680,2026-07-29T11:34:00,sleep,fair,self_report
CTX00005430,USR002099,SES00010681,2026-09-06T05:13:00,sleep,poor,self_report
CTX00005431,USR002100,SES00010683,2025-12-25T21:11:00,stress,low,self_report
CTX00005432,USR002100,SES00010684,2026-02-07T11:27:00,stress,low,self_report
CTX00005433,USR002100,SES00010686,2026-05-25T04:18:00,workload,high,self_report
CTX00005434,USR002102,SES00010690,2026-08-14T09:08:00,lifestyle_change,routine_change,self_report
CTX00005435,USR002104,SES00010696,2026-04-28T20:31:00,travel,recent_travel,self_report
CTX00005436,USR002104,SES00010697,2026-05-05T15:26:00,travel,recent_travel,self_report
CTX00005437,USR002104,SES00010699,2026-07-06T21:48:00,workload,normal,self_report
CTX00005438,USR002105,SES00010701,2025-12-25T19:50:00,sleep,fair,self_report
CTX00005439,USR002105,SES00010702,2026-01-16T19:23:00,stress,high,self_report
CTX00005440,USR002105,SES00010705,2026-08-08T18:59:00,illness_self_report,temporary_unwell,self_report
CTX00005441,USR002106,SES00010706,2026-04-17T07:01:00,none,none,self_report
CTX00005442,USR002107,SES00010710,2026-02-12T05:18:00,major_life_event,self_reported_event,self_report
CTX00005443,USR002107,SES00010711,2026-07-03T17:45:00,stress,high,self_report
CTX00005444,USR002107,SES00010712,2026-08-16T08:04:00,travel,recent_travel,self_report
CTX00005445,USR002107,SES00010713,2026-08-27T05:02:00,sleep,poor,self_report
CTX00005446,USR002108,SES00010717,2026-02-24T17:07:00,illness_self_report,temporary_unwell,self_report
CTX00005447,USR002108,SES00010718,2026-03-01T21:11:00,workload,normal,self_report
CTX00005448,USR002108,SES00010719,2026-08-22T05:30:00,stress,high,self_report
CTX00005449,USR002109,SES00010720,2025-12-12T19:16:00,stress,high,self_report
CTX00005450,USR002111,SES00010724,2025-11-01T07:04:00,sleep,good,self_report
CTX00005451,USR002112,SES00010728,2025-10-22T03:54:00,medication_change_self_report,self_reported_change,self_report
CTX00005452,USR002112,SES00010729,2025-12-13T09:52:00,none,none,self_report
CTX00005453,USR002113,SES00010733,2026-02-02T09:39:00,lifestyle_change,routine_change,self_report
CTX00005454,USR002113,SES00010735,2026-02-21T14:36:00,workload,high,self_report
CTX00005455,USR002113,SES00010736,2026-02-28T02:45:00,illness_self_report,temporary_unwell,self_report
CTX00005456,USR002113,SES00010739,2026-05-29T00:11:00,medication_change_self_report,self_reported_change,self_report
CTX00005457,USR002117,SES00010740,2025-11-25T14:59:00,workload,normal,self_report
CTX00005458,USR002117,SES00010742,2026-02-01T23:32:00,sleep,good,self_report
CTX00005459,USR002117,SES00010744,2026-06-04T17:35:00,workload,high,self_report
CTX00005460,USR002117,SES00010746,2026-08-27T15:43:00,stress,low,self_report
CTX00005461,USR002117,SES00010747,2026-09-03T02:13:00,illness_self_report,temporary_unwell,self_report
CTX00005462,USR002118,SES00010748,2026-05-26T00:56:00,stress,high,self_report
CTX00005463,USR002118,SES00010749,2026-07-04T00:53:00,sleep,good,self_report
CTX00005464,USR002118,SES00010750,2026-08-28T07:10:00,illness_self_report,temporary_unwell,self_report
CTX00005465,USR002118,SES00010751,2026-09-03T15:04:00,workload,high,self_report
CTX00005466,USR002119,SES00010752,2025-12-03T10:52:00,medication_change_self_report,self_reported_change,self_report
CTX00005467,USR002119,SES00010753,2025-12-13T18:51:00,none,none,self_report
CTX00005468,USR002119,SES00010757,2026-04-04T05:09:00,stress,moderate,self_report
CTX00005469,USR002119,SES00010759,2026-07-29T17:01:00,stress,moderate,self_report
CTX00005470,USR002119,SES00010760,2026-09-02T14:09:00,major_life_event,self_reported_event,self_report
CTX00005471,USR002121,SES00010763,2026-05-01T23:26:00,lifestyle_change,routine_change,self_report
CTX00005472,USR002123,SES00010770,2026-05-18T16:47:00,major_life_event,self_reported_event,self_report
CTX00005473,USR002123,SES00010772,2026-08-16T21:48:00,workload,normal,self_report
CTX00005474,USR002124,SES00010773,2025-11-28T13:05:00,workload,normal,self_report
CTX00005475,USR002124,SES00010775,2026-01-23T13:41:00,sleep,fair,self_report
CTX00005476,USR002124,SES00010777,2026-03-14T07:39:00,stress,moderate,self_report
CTX00005477,USR002124,SES00010779,2026-05-31T20:45:00,none,none,self_report
CTX00005478,USR002125,SES00010781,2026-04-17T21:35:00,workload,high,self_report
CTX00005479,USR002125,SES00010782,2026-04-25T20:07:00,workload,normal,self_report
CTX00005480,USR002125,SES00010783,2026-05-09T23:16:00,workload,high,self_report
CTX00005481,USR002127,SES00010787,2026-02-07T01:10:00,workload,normal,self_report
CTX00005482,USR002127,SES00010788,2026-03-11T22:44:00,none,none,self_report
CTX00005483,USR002127,SES00010789,2026-03-25T19:29:00,lifestyle_change,routine_change,self_report
CTX00005484,USR002127,SES00010790,2026-05-02T03:43:00,sleep,poor,self_report
CTX00005485,USR002127,SES00010791,2026-06-10T10:23:00,sleep,poor,self_report
CTX00005486,USR002127,SES00010792,2026-06-17T08:32:00,sleep,fair,self_report
CTX00005487,USR002128,SES00010796,2026-01-12T18:30:00,medication_change_self_report,self_reported_change,self_report
CTX00005488,USR002128,SES00010798,2026-03-27T14:14:00,lifestyle_change,routine_change,self_report
CTX00005489,USR002128,SES00010800,2026-08-10T05:01:00,workload,normal,self_report
CTX00005490,USR002129,SES00010802,2025-10-14T17:31:00,none,none,self_report
CTX00005491,USR002129,SES00010803,2025-11-25T23:53:00,sleep,fair,self_report
CTX00005492,USR002129,SES00010804,2025-12-19T18:46:00,none,none,self_report
CTX00005493,USR002129,SES00010805,2025-12-20T18:35:00,travel,recent_travel,self_report
CTX00005494,USR002129,SES00010806,2026-01-23T19:40:00,stress,moderate,self_report
CTX00005495,USR002129,SES00010807,2026-06-13T11:57:00,stress,low,self_report
CTX00005496,USR002129,SES00010809,2026-09-05T06:34:00,stress,high,self_report
CTX00005497,USR002130,SES00010810,2025-12-27T12:21:00,stress,low,self_report
CTX00005498,USR002130,SES00010813,2026-04-24T03:36:00,sleep,poor,self_report
CTX00005499,USR002131,SES00010816,2026-03-22T18:57:00,stress,low,self_report
CTX00005500,USR002131,SES00010819,2026-06-10T23:39:00,sleep,poor,self_report
CTX00005501,USR002131,SES00010820,2026-08-15T04:13:00,lifestyle_change,routine_change,self_report
CTX00005502,USR002133,SES00010822,2026-07-17T07:20:00,illness_self_report,temporary_unwell,self_report
CTX00005503,USR002133,SES00010824,2026-08-07T13:11:00,workload,normal,self_report
CTX00005504,USR002133,SES00010825,2026-09-05T05:46:00,stress,low,self_report
CTX00005505,USR002134,SES00010827,2025-11-30T19:52:00,none,none,self_report
CTX00005506,USR002134,SES00010829,2026-03-01T12:22:00,workload,normal,self_report
CTX00005507,USR002134,SES00010830,2026-04-11T09:23:00,sleep,good,self_report
CTX00005508,USR002134,SES00010831,2026-05-02T14:20:00,sleep,poor,self_report
CTX00005509,USR002136,SES00010836,2026-03-30T03:16:00,major_life_event,self_reported_event,self_report
CTX00005510,USR002136,SES00010840,2026-08-06T18:46:00,workload,high,self_report
CTX00005511,USR002136,SES00010841,2026-08-17T13:15:00,workload,high,self_report
CTX00005512,USR002136,SES00010842,2026-08-17T21:51:00,none,none,self_report
CTX00005513,USR002137,SES00010844,2026-04-30T23:02:00,medication_change_self_report,self_reported_change,self_report
CTX00005514,USR002137,SES00010845,2026-05-16T04:14:00,workload,high,self_report
CTX00005515,USR002138,SES00010850,2026-01-14T03:13:00,major_life_event,self_reported_event,self_report
CTX00005516,USR002138,SES00010852,2026-03-13T20:06:00,none,none,self_report
CTX00005517,USR002138,SES00010853,2026-05-15T17:37:00,lifestyle_change,routine_change,self_report
CTX00005518,USR002139,SES00010856,2026-03-11T22:50:00,sleep,fair,self_report
CTX00005519,USR002139,SES00010857,2026-03-18T09:36:00,sleep,poor,self_report
CTX00005520,USR002139,SES00010861,2026-07-11T14:34:00,workload,high,self_report
CTX00005521,USR002139,SES00010864,2026-08-06T01:43:00,illness_self_report,temporary_unwell,self_report
CTX00005522,USR002140,SES00010865,2026-02-19T15:47:00,workload,normal,self_report
CTX00005523,USR002140,SES00010866,2026-04-23T16:13:00,lifestyle_change,routine_change,self_report
CTX00005524,USR002140,SES00010867,2026-06-07T15:55:00,none,none,self_report
CTX00005525,USR002140,SES00010868,2026-06-18T00:28:00,none,none,self_report
CTX00005526,USR002141,SES00010871,2025-11-04T12:38:00,workload,normal,self_report
CTX00005527,USR002141,SES00010872,2025-12-27T10:59:00,none,none,self_report
CTX00005528,USR002141,SES00010875,2026-05-07T18:13:00,none,none,self_report
CTX00005529,USR002142,SES00010876,2026-03-17T12:06:00,stress,low,self_report
CTX00005530,USR002142,SES00010878,2026-07-19T00:02:00,medication_change_self_report,self_reported_change,self_report
CTX00005531,USR002143,SES00010883,2026-03-21T01:20:00,major_life_event,self_reported_event,self_report
CTX00005532,USR002143,SES00010887,2026-08-07T04:48:00,none,none,self_report
CTX00005533,USR002145,SES00010889,2025-10-09T06:54:00,travel,recent_travel,self_report
CTX00005534,USR002145,SES00010890,2025-10-20T02:22:00,sleep,poor,self_report
CTX00005535,USR002145,SES00010891,2025-11-03T12:51:00,stress,moderate,self_report
CTX00005536,USR002145,SES00010892,2025-12-12T04:23:00,workload,high,self_report
CTX00005537,USR002145,SES00010895,2026-08-17T11:51:00,sleep,good,self_report
CTX00005538,USR002146,SES00010896,2025-10-06T22:43:00,stress,moderate,self_report
CTX00005539,USR002146,SES00010898,2025-12-08T22:14:00,none,none,self_report
CTX00005540,USR002146,SES00010902,2026-06-20T08:26:00,sleep,poor,self_report
CTX00005541,USR002146,SES00010903,2026-08-24T04:47:00,stress,moderate,self_report
CTX00005542,USR002147,SES00010905,2025-10-31T06:32:00,stress,high,self_report
CTX00005543,USR002147,SES00010907,2025-12-14T23:39:00,travel,recent_travel,self_report
CTX00005544,USR002147,SES00010909,2026-01-08T05:59:00,sleep,poor,self_report
CTX00005545,USR002147,SES00010910,2026-04-06T12:16:00,medication_change_self_report,self_reported_change,self_report
CTX00005546,USR002148,SES00010913,2026-03-06T19:51:00,none,none,self_report
CTX00005547,USR002148,SES00010914,2026-03-30T01:13:00,sleep,poor,self_report
CTX00005548,USR002148,SES00010919,2026-06-21T20:19:00,sleep,fair,self_report
CTX00005549,USR002148,SES00010921,2026-09-04T20:02:00,sleep,poor,self_report
CTX00005550,USR002149,SES00010922,2025-12-13T06:03:00,illness_self_report,temporary_unwell,self_report
CTX00005551,USR002149,SES00010927,2026-05-16T18:40:00,lifestyle_change,routine_change,self_report
CTX00005552,USR002149,SES00010930,2026-08-07T19:03:00,travel,recent_travel,self_report
CTX00005553,USR002151,SES00010932,2025-12-13T03:51:00,sleep,poor,self_report
CTX00005554,USR002151,SES00010933,2026-02-15T00:33:00,sleep,poor,self_report
CTX00005555,USR002151,SES00010934,2026-06-01T14:25:00,sleep,fair,self_report
CTX00005556,USR002151,SES00010935,2026-08-20T19:27:00,stress,low,self_report
CTX00005557,USR002152,SES00010936,2026-01-05T20:37:00,stress,moderate,self_report
CTX00005558,USR002152,SES00010938,2026-01-26T19:50:00,none,none,self_report
CTX00005559,USR002152,SES00010942,2026-04-02T18:09:00,none,none,self_report
CTX00005560,USR002152,SES00010943,2026-05-21T10:59:00,workload,normal,self_report
CTX00005561,USR002153,SES00010946,2026-04-19T04:29:00,sleep,poor,self_report
CTX00005562,USR002153,SES00010947,2026-05-09T19:27:00,workload,normal,self_report
CTX00005563,USR002153,SES00010948,2026-06-08T12:00:00,sleep,fair,self_report
CTX00005564,USR002154,SES00010949,2026-02-22T05:31:00,major_life_event,self_reported_event,self_report
CTX00005565,USR002154,SES00010951,2026-04-19T00:34:00,stress,low,self_report
CTX00005566,USR002154,SES00010953,2026-06-21T09:16:00,medication_change_self_report,self_reported_change,self_report
CTX00005567,USR002155,SES00010956,2026-03-12T11:10:00,major_life_event,self_reported_event,self_report
CTX00005568,USR002155,SES00010957,2026-03-15T14:30:00,sleep,poor,self_report
CTX00005569,USR002155,SES00010958,2026-05-21T23:29:00,stress,low,self_report
CTX00005570,USR002155,SES00010959,2026-07-10T01:08:00,stress,high,self_report
CTX00005571,USR002156,SES00010961,2026-02-17T06:46:00,medication_change_self_report,self_reported_change,self_report
CTX00005572,USR002156,SES00010965,2026-05-28T05:28:00,sleep,good,self_report
CTX00005573,USR002156,SES00010967,2026-07-06T22:26:00,major_life_event,self_reported_event,self_report
CTX00005574,USR002156,SES00010968,2026-08-18T06:04:00,stress,high,self_report
CTX00005575,USR002156,SES00010969,2026-08-27T02:04:00,workload,high,self_report
CTX00005576,USR002157,SES00010970,2025-12-04T17:54:00,sleep,good,self_report
CTX00005577,USR002157,SES00010973,2026-01-11T15:02:00,workload,high,self_report
CTX00005578,USR002157,SES00010975,2026-04-05T10:36:00,major_life_event,self_reported_event,self_report
CTX00005579,USR002157,SES00010976,2026-06-09T15:04:00,none,none,self_report
CTX00005580,USR002157,SES00010977,2026-06-30T01:14:00,sleep,good,self_report
CTX00005581,USR002157,SES00010978,2026-07-27T17:08:00,lifestyle_change,routine_change,self_report
CTX00005582,USR002158,SES00010980,2026-04-19T22:31:00,travel,recent_travel,self_report
CTX00005583,USR002158,SES00010981,2026-05-27T02:51:00,workload,normal,self_report
CTX00005584,USR002158,SES00010982,2026-05-29T06:00:00,sleep,fair,self_report
CTX00005585,USR002159,SES00010989,2026-03-15T10:01:00,illness_self_report,temporary_unwell,self_report
CTX00005586,USR002159,SES00010990,2026-03-18T21:14:00,none,none,self_report
CTX00005587,USR002159,SES00010993,2026-06-20T06:17:00,none,none,self_report
CTX00005588,USR002160,SES00010998,2026-08-09T13:57:00,stress,low,self_report
CTX00005589,USR002161,SES00010999,2026-03-06T08:32:00,workload,high,self_report
CTX00005590,USR002161,SES00011000,2026-04-01T09:14:00,workload,normal,self_report
CTX00005591,USR002161,SES00011003,2026-07-22T15:19:00,sleep,fair,self_report
CTX00005592,USR002163,SES00011006,2026-03-29T11:07:00,sleep,fair,self_report
CTX00005593,USR002163,SES00011007,2026-05-26T14:20:00,medication_change_self_report,self_reported_change,self_report
CTX00005594,USR002163,SES00011009,2026-07-19T11:16:00,medication_change_self_report,self_reported_change,self_report
