recommendation_id,insight_id,user_id,product_code,recommendation_type,recommendation_text,priority,created_at
REC00002239,INS00002239,USR003307,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-09-14T12:00:20
REC00002240,INS00002240,USR003308,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-09-14T12:00:20
REC00002241,INS00002241,USR003310,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-07-17T19:00:20
REC00002242,INS00002242,USR003312,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-07-12T09:00:20
REC00002243,INS00002243,USR003312,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-07-07T09:00:20
REC00002244,INS00002244,USR003314,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-15T10:00:20
REC00002245,INS00002245,USR003315,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-09-02T16:00:20
REC00002246,INS00002246,USR003316,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-07-26T23:00:20
REC00002247,INS00002247,USR003316,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-22T18:00:20
REC00002248,INS00002248,USR003317,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-09-14T12:00:20
REC00002249,INS00002249,USR003321,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-11T06:00:20
REC00002250,INS00002250,USR003322,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-02-22T10:00:20
REC00002251,INS00002251,USR003327,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-07-03T14:00:20
REC00002252,INS00002252,USR003328,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-02-02T13:00:20
REC00002253,INS00002253,USR003329,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-09-14T12:00:20
REC00002254,INS00002254,USR003330,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-04-21T05:00:20
REC00002255,INS00002255,USR003331,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-08-24T06:00:20
REC00002256,INS00002256,USR003332,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-06-29T14:00:20
REC00002257,INS00002257,USR003334,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-25T03:00:20
REC00002258,INS00002258,USR003337,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-17T02:00:20
REC00002259,INS00002259,USR003338,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-09-14T12:00:20
REC00002260,INS00002260,USR003339,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-09-07T23:00:20
REC00002261,INS00002261,USR003340,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-07-28T00:00:20
REC00002262,INS00002262,USR003341,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-09-14T12:00:20
REC00002263,INS00002263,USR003342,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,medium,2026-08-21T08:00:20
REC00002264,INS00002264,USR003346,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-14T12:00:20
REC00002265,INS00002265,USR003348,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-04-10T22:00:20
REC00002266,INS00002266,USR003349,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-06-17T06:00:20
REC00002267,INS00002267,USR003352,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-08-21T07:00:20
REC00002268,INS00002268,USR003352,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-07-02T09:00:20
REC00002269,INS00002269,USR003353,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-07-18T20:00:20
REC00002270,INS00002270,USR003355,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,low,2026-07-05T19:00:20
REC00002271,INS00002271,USR003357,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-06-13T21:00:20
REC00002272,INS00002272,USR003360,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-06-13T20:00:20
REC00002273,INS00002273,USR003363,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-08-20T00:00:20
REC00002274,INS00002274,USR003367,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-31T13:00:20
REC00002275,INS00002275,USR003368,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-02-10T00:00:20
REC00002276,INS00002276,USR003370,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-22T04:00:20
REC00002277,INS00002277,USR003372,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-04T05:00:20
REC00002278,INS00002278,USR003372,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-04-27T02:00:20
REC00002279,INS00002279,USR003374,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,medium,2026-07-28T12:00:20
REC00002280,INS00002280,USR003376,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-06-19T22:00:20
REC00002281,INS00002281,USR003378,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-04-28T04:00:20
REC00002282,INS00002282,USR003380,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-06-20T23:00:20
REC00002283,INS00002283,USR003381,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-14T12:00:20
REC00002284,INS00002284,USR003383,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-06-14T07:00:20
REC00002285,INS00002285,USR003383,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-06-21T12:00:20
REC00002286,INS00002286,USR003386,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-04-28T01:00:20
REC00002287,INS00002287,USR003388,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-07-22T01:00:20
REC00002288,INS00002288,USR003392,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-02-24T13:00:20
REC00002289,INS00002289,USR003394,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-07-15T04:00:20
REC00002290,INS00002290,USR003398,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-04-23T03:00:20
REC00002291,INS00002291,USR003399,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-08-13T17:00:20
REC00002292,INS00002292,USR003401,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-02-07T20:00:20
REC00002293,INS00002293,USR003402,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-08-19T11:00:20
REC00002294,INS00002294,USR003403,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-06-21T15:00:20
REC00002295,INS00002295,USR003406,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-04-21T02:00:20
REC00002296,INS00002296,USR003408,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,medium,2026-09-13T07:00:20
REC00002297,INS00002297,USR003409,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-01-11T00:00:20
REC00002298,INS00002298,USR003410,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-31T12:00:20
REC00002299,INS00002299,USR003411,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-06-11T11:00:20
REC00002300,INS00002300,USR003412,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-04-05T05:00:20
REC00002301,INS00002301,USR003413,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-09-02T03:00:20
REC00002302,INS00002302,USR003415,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-09-14T12:00:20
REC00002303,INS00002303,USR003417,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-29T02:00:20
REC00002304,INS00002304,USR003418,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-02-02T03:00:20
REC00002305,INS00002305,USR003419,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-06-11T10:00:20
REC00002306,INS00002306,USR003422,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-13T10:00:20
REC00002307,INS00002307,USR003423,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-07-08T05:00:20
REC00002308,INS00002308,USR003425,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-07-29T21:00:20
REC00002309,INS00002309,USR003426,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-31T16:00:20
REC00002310,INS00002310,USR003430,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-02-27T14:00:20
REC00002311,INS00002311,USR003431,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,low,2026-06-09T21:00:20
REC00002312,INS00002312,USR003437,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-02-22T06:00:20
REC00002313,INS00002313,USR003437,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-03-10T01:00:20
REC00002314,INS00002314,USR003438,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-09T13:00:20
REC00002315,INS00002315,USR003440,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-07-05T16:00:20
REC00002316,INS00002316,USR003442,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-02-18T11:00:20
REC00002317,INS00002317,USR003446,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-02-06T01:00:20
REC00002318,INS00002318,USR003447,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,low,2026-04-30T03:00:20
REC00002319,INS00002319,USR003448,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-05-17T09:00:20
REC00002320,INS00002320,USR003449,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-08-06T13:00:20
REC00002321,INS00002321,USR003451,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-05-17T02:00:20
REC00002322,INS00002322,USR003454,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-04-06T08:00:20
REC00002323,INS00002323,USR003456,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-04-11T05:00:20
REC00002324,INS00002324,USR003459,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-14T12:00:20
REC00002325,INS00002325,USR003463,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,medium,2026-07-24T20:00:20
REC00002326,INS00002326,USR003464,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-04-08T16:00:20
REC00002327,INS00002327,USR003467,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-05T13:00:20
REC00002328,INS00002328,USR003467,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-02-26T07:00:20
REC00002329,INS00002329,USR003468,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-04-12T02:00:20
REC00002330,INS00002330,USR003470,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-30T10:00:20
REC00002331,INS00002331,USR003471,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-07-18T17:00:20
REC00002332,INS00002332,USR003472,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-01-20T20:00:20
REC00002333,INS00002333,USR003474,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-04-22T09:00:20
REC00002334,INS00002334,USR003476,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-04-21T08:00:20
REC00002335,INS00002335,USR003479,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-04-21T07:00:20
REC00002336,INS00002336,USR003480,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-09-14T12:00:20
REC00002337,INS00002337,USR003482,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-06-20T06:00:20
REC00002338,INS00002338,USR003483,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-14T06:00:20
REC00002339,INS00002339,USR003484,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-17T07:00:20
REC00002340,INS00002340,USR003485,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-03-03T10:00:20
REC00002341,INS00002341,USR003487,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-08-03T13:00:20
REC00002342,INS00002342,USR003487,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-03-05T13:00:20
REC00002343,INS00002343,USR003489,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-04-15T10:00:20
REC00002344,INS00002344,USR003490,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-04-17T17:00:20
REC00002345,INS00002345,USR003491,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-08-20T09:00:20
REC00002346,INS00002346,USR003491,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-04-11T17:00:20
REC00002347,INS00002347,USR003492,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-29T12:00:20
REC00002348,INS00002348,USR003493,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-08-27T08:00:20
REC00002349,INS00002349,USR003494,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-07-06T10:00:20
